Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
75.25368596,-1.310973816,-0.228275299,9.809850311
75.27369596,-1.317111053,-0.228275299,9.802365875
75.29370496,-1.314117279,-0.235460358,9.81583786
75.31371496,-1.308728485,-0.229472809,9.802665253
75.33372396,-1.318158875,-0.227227478,9.808054047
75.35373396,-1.308878174,-0.219293976,9.798473969
75.37374296,-1.316961365,-0.226928101,9.806407471
75.39375196,-1.315015411,-0.231119385,9.786349182
75.41376196,-1.315464478,-0.229173431,9.802665253
75.43377096,-1.296603699,-0.231119385,9.798923035
75.45378096,-1.30932724,-0.226179657,9.813891907
75.47378996,-1.307381287,-0.209863586,9.800868988
75.49379996,-1.301693115,-0.223634949,9.806557159
75.51380896,-1.301693115,-0.223036194,9.807006226
75.53381896,-1.304986267,-0.227826233,9.810149689
75.55382796,-1.316512299,-0.232167206,9.818083191
75.57383696,-1.303639069,-0.232466583,9.81583786
75.59384696,-1.311572571,-0.240849152,9.810598755
75.61385596,-1.315763855,-0.23052063,9.81703537
75.63386596,-1.319655762,-0.221988373,9.82287323
75.65387496,-1.314117279,-0.230221252,9.804611206
75.67388496,-1.315913544,-0.239651642,9.807754669
75.69389396,-1.313368835,-0.228275299,9.797875214
75.71390396,-1.318757629,-0.239651642,9.816286926
75.73391292,-1.312770081,-0.217348022,9.81239502
75.75392292,-1.305734711,-0.236208801,9.82047821
75.77393192,-1.313518524,-0.214803314,9.816586304
75.79394092,-1.297352142,-0.213456116,9.815538483
75.81395092,-1.302740936,-0.221988373,9.821076965
75.83395992,-1.303040314,-0.22468277,9.82751358
75.85396992,-1.301992493,-0.225131836,9.806706848
75.87397892,-1.313069458,-0.229173431,9.816436615
75.89398892,-1.316661987,-0.237855377,9.820627899
75.91399792,-1.31052475,-0.235610046,9.816885681
75.93400692,-1.309177551,-0.228724365,9.813143463
75.95401692,-1.307980042,-0.224383392,9.80880249
75.97402592,-1.309626617,-0.24219635,9.831555176
75.99403592,-1.300196228,-0.225281525,9.812694397
76.01404492,-1.3151651,-0.23635849,9.829758911
76.03405492,-1.308429108,-0.220491486,9.821825409
76.05406392,-1.315314789,-0.227377167,9.824968872
76.07407292,-1.305435333,-0.219443665,9.817783813
76.09408292,-1.318757629,-0.232017517,9.829010468
76.11409192,-1.318009186,-0.224832458,9.806108093
76.13410192,-1.313518524,-0.219443665,9.809700623
76.15411092,-1.320703583,-0.225281525,9.798623657
76.17411992,-1.309476929,-0.230071564,9.810299377
76.19412992,-1.310973816,-0.225580902,9.830058289
76.21413892,-1.304836578,-0.227526855,9.824370117
76.23414892,-1.301842804,-0.238903198,9.831704865
76.25415792,-1.30109436,-0.222138062,9.829459534
76.27416692,-1.305135956,-0.231269073,9.833800507
76.29417692,-1.294957123,-0.224233704,9.83335144
76.31418592,-1.309476929,-0.238154755,9.82167572
76.33419592,-1.310973816,-0.228424988,9.814790039
76.35420492,-1.309925995,-0.222587128,9.819729767
76.37421392,-1.307530975,-0.227676544,9.804012451
76.39422392,-1.311422882,-0.229921875,9.805659027
76.41423292,-1.309626617,-0.217497711,9.792785797
76.43424192,-1.318907318,-0.224832458,9.810449066
76.45425192,-1.320553894,-0.220042419,9.809101868
76.47426092,-1.315015411,-0.229472809,9.828561401
76.49427092,-1.319206696,-0.231269073,9.831854553
76.51427992,-1.312919769,-0.21884491,9.830806732
76.53428892,-1.304836578,-0.235460358,9.834399261
76.55429892,-1.294208679,-0.22812561,9.825717316
76.57430792,-1.299747162,-0.224383392,9.829459534
76.59431692,-1.303938446,-0.219144287,9.809550934
76.61432692,-1.312620392,-0.235610046,9.833201752
76.63433592,-1.302591248,-0.216150513,9.809401245
76.65434592,-1.31172226,-0.223784637,9.811796265
76.67435492,-1.306782532,-0.225580902,9.802515564
76.69436392,-1.322948914,-0.233514404,9.821975098
76.71437392,-1.318607941,-0.215551758,9.806407471
76.73438271,-1.322050781,-0.227676544,9.807754669
76.75439171,-1.311422882,-0.230820007,9.806257782
76.77440171,-1.310824127,-0.227975922,9.824370117
76.79441071,-1.29884903,-0.230969696,9.806108093
76.81441971,-1.298549652,-0.229772186,9.814790039
76.83442971,-1.299447784,-0.22812561,9.821076965
76.85443871,-1.308578796,-0.22348526,9.814790039
76.87444771,-1.308878174,-0.223634949,9.833800507
76.89445771,-1.303639069,-0.237106934,9.824968872
76.91446671,-1.311871948,-0.234711914,9.830507355
76.93447571,-1.309476929,-0.229173431,9.81823288
76.95448571,-1.319206696,-0.233065338,9.822573853
76.97449471,-1.309776306,-0.21525238,9.798024902
76.99450371,-1.314416656,-0.223335571,9.807155914
77.01451371,-1.311422882,-0.223335571,9.789642334
77.03452271,-1.31052475,-0.214803314,9.813592529
77.05453171,-1.313069458,-0.223036194,9.80296463
77.07454171,-1.302890625,-0.227077789,9.818083191
77.09455071,-1.307530975,-0.231568451,9.821526031
77.11455971,-1.310674438,-0.22468277,9.837393036
77.13456971,-1.311422882,-0.229472809,9.831405487
77.15457871,-1.305585022,-0.230969696,9.827962646
77.17458771,-1.30932724,-0.232616272,9.832004242
77.19459771,-1.311871948,-0.232915649,9.818532257
77.21460671,-1.320703583,-0.235759735,9.833052063
77.23461571,-1.32100296,-0.224233704,9.802365875
77.25462571,-1.329086151,-0.237256622,9.809401245
77.27463471,-1.321601715,-0.220940552,9.790390778
77.29464371,-1.319506073,-0.23635849,9.806257782
77.31465371,-1.315614166,-0.221838684,9.795330505
77.33466271,-1.308429108,-0.21180954,9.814490662
77.35467171,-1.294657745,-0.208366699,9.811796265
77.37468171,-1.29645401,-0.217198334,9.832004242
77.39469071,-1.293609924,-0.229622498,9.814191284
77.41469971,-1.292113037,-0.223185883,9.843230896
77.43470871,-1.303190002,-0.221988373,9.836345215
77.45471871,-1.30348938,-0.225281525,9.825867004
77.47472771,-1.303788757,-0.252375183,9.836045837
77.49473671,-1.313668213,-0.239202576,9.797575836
77.51474671,-1.316961365,-0.235460358,9.81464035
77.53475571,-1.312321014,-0.235909424,9.807006226
77.55476471,-1.326691132,-0.24219635,9.804012451
77.57477471,-1.328337708,-0.229772186,9.805209961
77.59478371,-1.312770081,-0.239352264,9.825567627
77.61479271,-1.315015411,-0.218096466,9.824669495
77.63480171,-1.307830353,-0.217946777,9.802365875
77.65481171,-1.307980042,-0.216000824,9.802814941
77.67482071,-1.299298096,-0.22348526,9.825567627
77.69482971,-1.302142181,-0.222736816,9.829758911
77.71483971,-1.301992493,-0.227676544,9.823322296
77.73484908,-1.301244049,-0.222437439,9.834099884
77.75485808,-1.300794983,-0.230820007,9.811347198
77.77486708,-1.314865723,-0.229023743,9.824819183
77.79487708,-1.310075684,-0.22468277,9.816436615
77.81488608,-1.31980545,-0.236807556,9.812844086
77.83489508,-1.310824127,-0.221838684,9.811646576
77.85490408,-1.317859497,-0.234711914,9.810299377
77.87491408,-1.3151651,-0.226179657,9.815987549
77.89492308,-1.31756012,-0.230071564,9.83454895
77.91493208,-1.299148407,-0.224233704,9.808054047
77.93494208,-1.306333466,-0.230820007,9.81703537
77.95495108,-1.297501831,-0.23052063,9.809401245
77.97496008,-1.30348938,-0.227676544,9.80880249
77.99496908,-1.299298096,-0.215402069,9.809101868
78.01497908,-1.307381287,-0.228424988,9.813293152
78.03498808,-1.303339691,-0.223634949,9.80880249
78.05499708,-1.306183777,-0.23052063,9.814041595
78.07500708,-1.306782532,-0.227077789,9.803413696
78.09501608,-1.316063232,-0.229023743,9.808503113
78.11502508,-1.321152649,-0.232616272,9.818831635
78.13503408,-1.314566345,-0.240100708,9.805958405
78.15504408,-1.318757629,-0.234562225,9.817185059
78.17505308,-1.313219147,-0.228574677,9.79712677
78.19506208,-1.314566345,-0.238603821,9.814490662
78.21507208,-1.306333466,-0.220940552,9.779463501
78.23508108,-1.316512299,-0.231867828,9.809850311
78.25509008,-1.301543427,-0.21644989,9.799671478
78.27510008,-1.297052765,-0.228724365,9.803862762
78.29510908,-1.310375061,-0.227377167,9.793234863
78.31511808,-1.302441559,-0.223185883,9.809101868
78.33512708,-1.301244049,-0.226628723,9.806706848
78.35513708,-1.302740936,-0.224084015,9.803563385
78.37514608,-1.312021637,-0.230820007,9.810149689
78.39515508,-1.306632843,-0.219144287,9.802365875
78.41516508,-1.306034088,-0.227826233,9.818532257
78.43517408,-1.317709808,-0.222736816,9.798923035
78.45518308,-1.323547668,-0.238603821,9.802216187
78.47519308,-1.3151651,-0.227676544,9.786049805
78.49520208,-1.320104828,-0.236657867,9.791139221
78.51521108,-1.315913544,-0.229173431,9.785001984
78.53522108,-1.311123505,-0.241447906,9.797276459
78.55523008,-1.304986267,-0.215402069,9.802066498
78.57523908,-1.318757629,-0.225730591,9.798923035
78.59524908,-1.309626617,-0.226778412,9.796228638
78.61525808,-1.302591248,-0.22228775,9.804461517
78.63526808,-1.302740936,-0.232915649,9.810598755
78.65527708,-1.303788757,-0.226778412,9.809700623
78.67528608,-1.304088135,-0.226329346,9.809401245
78.69529608,-1.304836578,-0.21644989,9.793534241
78.71530508,-1.303190002,-0.233813782,9.804760895
78.73531442,-1.296903076,-0.226928101,9.796228638
78.75532442,-1.310973816,-0.240100708,9.805808716
78.77533342,-1.3151651,-0.218096466,9.804461517
78.79534342,-1.327289886,-0.236059113,9.80880249
78.81535242,-1.312021637,-0.229622498,9.798174591
78.83536142,-1.311273193,-0.229921875,9.804012451
78.85537142,-1.313668213,-0.221838684,9.796378326
78.87538042,-1.316811676,-0.226029968,9.812993774
78.89539042,-1.312021637,-0.22348526,9.799671478
78.91539942,-1.310674438,-0.22348526,9.803563385
78.93540842,-1.304387512,-0.226479034,9.806706848
78.95541842,-1.306333466,-0.226179657,9.809101868
78.97542742,-1.304088135,-0.23396347,9.807754669
78.99543742,-1.301543427,-0.23052063,9.787995758
79.01544642,-1.300345917,-0.232466583,9.821825409
79.03545542,-1.304537201,-0.228275299,9.796228638
79.05546542,-1.309476929,-0.235310669,9.817185059
79.07547442,-1.306183777,-0.221389618,9.801916809
79.09548442,-1.301842804,-0.212557983,9.768536224
79.11549342,-1.334774323,-0.216300201,9.846673737
79.13550342,-1.243464203,-0.238304443,9.542955322
79.15551242,-1.28822113,-0.276026001,9.725575562
79.17552142,-1.425036621,-0.339643707,10.07914032
79.19553142,-1.459914093,-0.025297394,9.858948212
79.21554042,-1.138831787,0.172591095,8.6328479
79.23555042,-1.913021851,-0.191451874,10.70962921
79.25555942,-1.52113678,-0.026195526,9.627828827
79.27556942,-1.778601379,-0.097896423,10.08183472
79.29557842,-1.576371918,-0.049696655,9.632469177
79.31558842,-1.572480011,-0.129031677,9.667496338
79.33559742,-1.675316162,0.024399261,9.679471436
79.35560642,-1.855990448,-0.005688171,9.920170898
79.37561642,-1.701362,-0.139958954,9.836345215
79.39562542,-1.767075348,0.007484436,9.771529999
79.41563542,-1.669478302,-0.060773621,9.636211395
79.43564442,-1.796863403,-0.026345215,9.668544159
79.45565442,-1.773511963,-0.04445755,9.659413147
79.47566342,-1.802701263,-0.040116577,9.717492371
79.49567342,-1.850002899,-0.035476227,9.748777313
79.51568242,-1.917362823,-0.022153931,9.821226654
79.53569242,-1.842967529,-0.038769379,9.722432098
79.55570142,-1.848056946,-0.029937744,9.718839569
79.57571042,-1.867666168,-0.02335144,9.701924744
79.59572042,-1.907932434,0.010328522,9.68007019
79.61572942,-1.90957901,-0.026345215,9.751920776
79.63573942,-1.868713989,-0.020058289,9.660011902
79.65574842,-1.909279633,-0.023201752,9.751771088
79.67575842,-1.9083815,-0.001496887,9.728719025
79.69576742,-1.869612122,-0.003293152,9.618248749
79.71577742,-1.868863678,-0.013322296,9.724976807
79.73579008,-1.89086792,-0.013172607,9.716145172
79.75580008,-1.891167297,0.009280701,9.694589996
79.77580908,-1.878593445,-0.047002258,9.749226379
79.79581908,-1.884431305,-0.019758911,9.73979599
79.81582808,-1.903890839,-0.029638367,9.782756653
79.83583808,-1.89086792,-0.016615448,9.704619141
79.85584708,-1.853745117,-0.004340973,9.618847504
79.87585608,-1.900747375,0.004191284,9.662406921
79.89586608,-1.837878113,-0.053738251,9.710906067
79.91587508,-1.88503006,-0.033230896,9.760003967
79.93588508,-1.832788696,-0.035027161,9.695637817
79.95589408,-1.884431305,-0.033380585,9.764494629
80.011482,-0.125139771,5.73921524,8.197104034
80.031491,-0.146096191,5.727988586,8.073461151
80.051501,-0.111069031,5.708978119,7.999365234
80.07151,-0.142653351,5.749394073,8.132887573
80.09152,-0.12169693,5.729186096,8.015681305
80.111529,-0.133821716,5.727389832,8.0794487
80.131539,-0.120798798,5.727838898,8.049960022
80.151548,-0.138761444,5.744604034,8.055947571
80.171557,-0.126037903,5.746849365,8.072862396
80.191567,-0.148191833,5.745801544,8.074209595
80.211576,-0.121397552,5.727389832,8.064030762
80.231586,-0.133073273,5.753884735,8.082143097
80.251595,-0.121547241,5.789959717,8.08768158
80.271604,-0.119002533,5.417983246,7.976911926
80.291614,-0.127385101,5.605692902,8.035290527
80.311623,-0.133522339,5.678142242,8.075856171
80.331633,-0.124091949,5.713019714,8.052355042
80.351642,-0.138761444,5.716462555,8.082592163
80.371651,-0.121846619,5.724396057,8.066874847
80.391661,-0.134121094,5.704786835,8.085436249
80.41167,-0.129780121,5.730832672,8.067174225
80.43168,-0.129780121,5.718408508,8.081843719
80.451689,-0.130678253,5.733078003,8.087980957
80.471698,-0.128133545,5.722450104,8.071515198
80.491708,-0.138312378,5.741161194,8.07121582
80.511717,-0.116906891,5.721252594,8.057294769
80.531727,-0.12633728,5.727838898,8.063581696
80.551736,-0.113763428,5.729784851,8.048163757
80.571745,-0.127684479,5.738466797,8.069718933
80.591755,-0.11930191,5.728138275,8.051007843
80.611764,-0.135019226,5.717210999,8.067024536
80.631774,-0.12049942,5.717360687,8.045619049
80.651783,-0.145198059,5.716761932,8.07705368
80.671792,-0.132773895,5.733527069,8.06073761
80.691802,-0.130079498,5.712121582,8.092022552
80.71181083,-0.134869537,5.731880493,8.069569244
80.73182083,-0.119601288,5.713319092,8.078999634
80.75182983,-0.133672028,5.732628937,8.07705368
80.77183883,-0.12633728,5.715414734,8.065228271
80.79184883,-0.130827942,5.727838898,8.055049438
80.81185783,-0.114960938,5.724396057,8.056546326
80.83186783,-0.13457016,5.737269287,8.068521423
80.85187683,-0.113613739,5.728138275,8.055947571
80.87188583,-0.13217514,5.716911621,8.068671112
80.89189583,-0.121996307,5.720953217,8.067623291
80.91190483,-0.133222961,5.71825882,8.060587921
80.93191383,-0.123792572,5.718109131,8.059240723
80.95192383,-0.130079498,5.711073761,8.075706482
80.97193283,-0.128133545,5.722300415,8.061785431
80.99194283,-0.135917358,5.711073761,8.095615082
81.01195183,-0.138162689,5.729036407,8.076604614
81.03196083,-0.132025452,5.705535278,8.073910217
81.05197083,-0.13921051,5.717510376,8.063581696
81.07197983,-0.134420471,5.718408508,8.062084808
81.09198983,-0.139060822,5.729485474,8.076005859
81.11199883,-0.115559692,5.699697418,8.056246948
81.13200783,-0.135318604,5.706882477,8.067473602
81.15201783,-0.120200043,5.701493683,8.054750061
81.17202683,-0.127684479,5.71825882,8.070018311
81.19203583,-0.111368408,5.727090454,8.04666687
81.21204583,-0.130528564,5.716013489,8.070018311
81.23205483,-0.110320587,5.70538559,8.04546936
81.25206383,-0.136366425,5.711073761,8.071964264
81.27207383,-0.122744751,5.723198547,8.054300995
81.29208283,-0.139060822,5.716612244,8.07480835
81.31209283,-0.138013,5.720653839,8.079299011
81.33210183,-0.128283234,5.692063293,8.071365509
81.35211083,-0.135617981,5.719755707,8.070766754
81.37212083,-0.125588837,5.696703644,8.083789673
81.39212983,-0.130079498,5.725144501,8.064479828
81.41213883,-0.124840393,5.71706131,8.072263641
81.43214883,-0.136815491,5.721851349,8.063432007
81.45215783,-0.11585907,5.72993454,8.055947571
81.47216683,-0.141156464,5.735023956,8.055797882
81.49217683,-0.116158447,5.730682983,8.053552551
81.51218583,-0.137563934,5.741759949,8.066725159
81.53219583,-0.121996307,5.733976135,8.060887299
81.55220483,-0.134270782,5.730682983,8.08408905
81.57221383,-0.124990082,5.730533295,8.064629517
81.59222383,-0.139509888,5.72050415,8.094267883
81.61223283,-0.129031677,5.723048859,8.072113953
81.63224183,-0.127085724,5.712121582,8.08064621
81.65225183,-0.129181366,5.704786835,8.066126404
81.67226083,-0.108674011,5.698649597,8.061186676
81.69226983,-0.116906891,5.715265045,8.048163757
81.71228025,-0.120200043,5.708529053,8.065976715
81.73228925,-0.145647125,5.736670532,8.069419556
81.75229825,-0.12633728,5.728437653,8.076005859
81.77230825,-0.145198059,5.741460571,8.077652435
81.79231725,-0.11002121,5.726641388,8.067473602
81.81232725,-0.128432922,5.727090454,8.070766754
81.83233625,-0.11346405,5.732778625,8.062234497
81.85234525,-0.138462067,5.713319092,8.079598389
81.87235525,-0.126786346,5.72873703,8.04666687
81.89236425,-0.139659576,5.719905396,8.064479828
81.91237325,-0.134420471,5.717809753,8.043673096
81.93238325,-0.133821716,5.699847107,8.06897049
81.95239225,-0.11466156,5.709576874,8.039332123
81.97240125,-0.119601288,5.706433411,8.063282318
81.99241125,-0.121397552,5.726791077,8.07825119
82.01242025,-0.109123077,5.696703644,8.088280334
82.03242925,-0.134719849,5.707481232,8.080197144
82.05243925,-0.114511871,5.699847107,8.078400879
82.07244825,-0.141755219,5.704786835,8.078101501
82.09245725,-0.125439148,5.72050415,8.069569244
82.11246725,-0.135019226,5.713468781,8.052205353
82.13247625,-0.12289444,5.706882477,8.041876831
82.15248625,-0.134420471,5.711073761,8.072712708
82.17249525,-0.135318604,5.725892944,8.056845703
82.19250425,-0.140258331,5.725144501,8.066276093
82.21251425,-0.142353973,5.736371155,8.058192902
82.23252325,-0.135617981,5.710475006,8.088280334
82.25253225,-0.134121094,5.726491699,8.073461151
82.27254225,-0.123942261,5.70882843,8.069120178
82.29255125,-0.135468292,5.733527069,8.057893524
82.31256025,-0.112565918,5.73337738,8.084388428
82.33257025,-0.126636658,5.744903412,8.077203369
82.35257925,-0.106578369,5.732928314,8.062234497
82.37258825,-0.135318604,5.730383606,8.07825119
82.39259825,-0.108524323,5.711073761,8.052654419
82.41260725,-0.128582611,5.717210999,8.059240723
82.43261625,-0.118403778,5.711971893,8.035589905
82.45262625,-0.13337265,5.727090454,8.061785431
82.47263525,-0.130528564,5.739963684,8.059390411
82.49264425,-0.148341522,5.739664307,8.07705368
82.51265425,-0.14040802,5.728587341,8.060438232
82.53266325,-0.138162689,5.728886719,8.090226288
82.55267225,-0.143252106,5.730233917,8.081694031
82.57268225,-0.124541016,5.719007263,8.073012085
82.59269125,-0.130827942,5.727988586,8.071814575
82.61270125,-0.122595062,5.725743256,8.067623291
82.63271025,-0.129480743,5.73696991,8.056845703
82.65271925,-0.126636658,5.72289917,8.050409088
82.67272925,-0.129630432,5.737718353,8.063731384
82.69273825,-0.113314362,5.732179871,8.052055664
82.71274696,-0.126486969,5.722749481,8.042774963
82.73275696,-0.109572144,5.71825882,8.057444458
82.75276596,-0.132923584,5.719755707,8.070467377
82.77277496,-0.124391327,5.718707886,8.054450684
82.79278496,-0.14280304,5.723048859,8.099207611
82.81279396,-0.135318604,5.726192322,8.07241333
82.83280296,-0.139958954,5.727988586,8.082592163
82.85281296,-0.129331055,5.724396057,8.06537796
82.87282196,-0.126636658,5.722450104,8.067323914
82.89283096,-0.142054596,5.726791077,8.055049438
82.91284096,-0.125738525,5.72170166,8.069718933
82.93284996,-0.133672028,5.726491699,8.051157532
82.95285896,-0.115410004,5.720055084,8.059839478
82.97286896,-0.123942261,5.741909637,8.063881073
82.99287796,-0.108374634,5.718408508,8.062533875
83.01288796,-0.126936035,5.724845123,8.066126404
83.03289696,-0.113763428,5.720055084,8.055498505
83.05290596,-0.138013,5.721851349,8.083789673
83.07291596,-0.121098175,5.72409668,8.057444458
83.09292496,-0.149688721,5.721402283,8.077951813
83.11293396,-0.135468292,5.73113205,8.076005859
83.13294396,-0.136815491,5.724845123,8.080346832
83.15295296,-0.133222961,5.729335785,8.062833252
83.17296196,-0.133222961,5.707930298,8.065527649
83.19297196,-0.131426697,5.733078003,8.054450684
83.21298096,-0.127983856,5.723048859,8.043972473
83.23298996,-0.126486969,5.730533295,8.052355042
83.25299996,-0.11466156,5.724246368,8.064629517
83.27300896,-0.128582611,5.72993454,8.056995392
83.29301896,-0.111218719,5.717360687,8.043972473
83.31302796,-0.127834167,5.727389832,8.067623291
83.33303696,-0.114212494,5.717360687,8.05370224
83.35304696,-0.139659576,5.725443878,8.059390411
83.37305596,-0.125588837,5.726940765,8.051905975
83.39306496,-0.146994324,5.709726563,8.073012085
83.41307496,-0.131426697,5.719606018,8.063132629
83.43308396,-0.138761444,5.704487457,8.053851929
83.45309396,-0.130827942,5.723647614,8.026608582
83.47310296,-0.129031677,5.713768158,8.048612823
83.49311196,-0.13217514,5.727988586,8.033494263
83.51312196,-0.11930191,5.721402283,8.04666687
83.53313096,-0.133222961,5.742059326,8.04082901
83.55314096,-0.118254089,5.721402283,8.056845703
83.57314996,-0.132474518,5.742358704,8.057743835
83.59315996,-0.104333038,5.734874268,8.059989166
83.61316896,-0.113613739,5.735173645,8.062084808
83.63317796,-0.1088237,5.722599792,8.035739594
83.65318796,-0.133522339,5.72873703,8.058941345
83.67319696,-0.119900665,5.716612244,8.033344574
83.69320696,-0.144898682,5.714366913,8.043822784
83.71321608,-0.130528564,5.720803528,8.026458893
83.73322608,-0.147293701,5.725593567,8.046517181
83.75323508,-0.135168915,5.727838898,8.047115936
83.77324508,-0.13576767,5.716312866,8.065527649
83.79325408,-0.138911133,5.738466797,8.056696014
83.81326408,-0.124091949,5.726491699,8.071664886
83.83327308,-0.127983856,5.741161194,8.054600372
83.85328308,-0.123044128,5.722749481,8.046816559
83.87329208,-0.125738525,5.720803528,8.03843399
83.89330208,-0.100291443,5.716462555,8.018675079
83.91331108,-0.132474518,5.718857574,8.032745819
83.93332108,-0.110470276,5.727988586,8.022417297
83.95333008,-0.136067047,5.724695435,8.046217804
83.97334008,-0.114960938,5.714965668,8.051456909
83.99334908,-0.133073273,5.713319092,8.06657547
84.01335908,-0.123343506,5.724695435,8.057893524
84.03336808,-0.134270782,5.724994812,8.062533875
84.05337808,-0.129780121,5.729635162,8.041727142
84.07338708,-0.132324829,5.713917847,8.057444458
84.09339708,-0.149988098,5.72170166,8.049810333
84.11340608,-0.12049942,5.710624695,8.062084808
84.13341608,-0.138911133,5.731431427,8.026309204
84.15342508,-0.116906891,5.716312866,8.034242706
84.17343508,-0.124391327,5.731431427,8.0396315
84.19344508,-0.101488953,5.711822205,8.02915329
84.21345408,-0.127235413,5.728287964,8.03499115
84.23346408,-0.115709381,5.725294189,8.034542084
84.25347308,-0.120050354,5.744903412,8.065228271
84.27348308,-0.110919342,5.727090454,8.043373718
84.29349208,-0.139060822,5.730682983,8.081694031
84.31350208,-0.128432922,5.713319092,8.058192902
84.33351208,-0.138611755,5.704038391,8.07361084
84.35352108,-0.13337265,5.731730804,8.046367493
84.37353108,-0.146395569,5.725294189,8.05130722
84.39354008,-0.145198059,5.728287964,8.03499115
84.41355008,-0.138162689,5.699697418,8.045169983
84.43356008,-0.134270782,5.72753952,8.028704224
84.45356908,-0.124391327,5.696104889,8.046068115
84.47357908,-0.126187592,5.727689209,8.038733368
84.49358908,-0.107177124,5.701343994,8.071515198
84.51359808,-0.123942261,5.69835022,8.050109711
84.53360808,-0.106278992,5.703289948,8.054300995
84.55361708,-0.114811249,5.703439636,8.072862396
84.57362708,-0.129480743,5.720354462,8.055797882
84.59363708,-0.147742767,5.723497925,8.061635742
84.61364608,-0.13337265,5.707481232,8.038883057
84.63365608,-0.14744339,5.709726563,8.051756287
84.65366608,-0.124241638,5.702242126,8.026009827
84.67367508,-0.133073273,5.716013489,8.054450684
84.69368508,-0.125289459,5.730533295,8.042475586
84.71369896,-0.130229187,5.719456329,8.054600372
84.73370796,-0.12633728,5.748495941,8.04906189
84.75371796,-0.119002533,5.720204773,8.065078583
84.77372796,-0.125139771,5.735173645,8.063881073
84.79373696,-0.117805023,5.726641388,8.060288544
84.81374696,-0.12169693,5.732329559,8.072862396
84.83375696,-0.105680237,5.712121582,8.055797882
84.85376596,-0.12992981,5.718857574,8.043373718
84.87377596,-0.118703156,5.7158638,8.046068115
84.89378596,-0.148491211,5.706433411,8.043523407
84.91379496,-0.134719849,5.707481232,8.03499115
84.93380496,-0.156125336,5.711672516,8.048313446
84.95381496,-0.143701172,5.722450104,8.034841461
84.97382396,-0.152383118,5.712271271,8.063881073
84.99383396,-0.125139771,5.725443878,8.056546326
85.01384396,-0.134420471,5.74161026,8.075257416
85.03385296,-0.121098175,5.733078003,8.071365509
85.05386296,-0.112715607,5.730084229,8.0794487
85.07387296,-0.11705658,5.736071777,8.04666687
85.09388196,-0.107326813,5.722300415,8.041128387
85.11389196,-0.113763428,5.730832672,8.045020294
85.13390196,-0.106578369,5.713468781,8.035140839
85.15391196,-0.122295685,5.724994812,8.044571228
85.17392096,-0.116308136,5.707780609,8.044271851
85.19393096,-0.136965179,5.722150726,8.060288544
85.21394096,-0.132474518,5.72170166,8.051606598
85.23394996,-0.1579216,5.735622711,8.088280334
85.25395996,-0.144000549,5.726491699,8.065078583
85.27396996,-0.151185608,5.721851349,8.076754303
85.29397996,-0.134121094,5.74280777,8.067623291
85.31398896,-0.145946503,5.724695435,8.067024536
85.33399896,-0.124541016,5.727240143,8.046517181
85.35400896,-0.123792572,5.710475006,8.045169983
85.37401796,-0.124391327,5.722749481,8.04082901
85.39402796,-0.107925568,5.714965668,8.051157532
85.41403796,-0.121098175,5.717510376,8.054300995
85.43404796,-0.114960938,5.70763092,8.055348816
85.45405696,-0.12633728,5.728886719,8.059989166
85.47406696,-0.106877747,5.714217224,8.065527649
85.49407696,-0.138911133,5.726192322,8.07705368
85.51408696,-0.124391327,5.72634201,8.071814575
85.53409596,-0.146545258,5.729485474,8.053552551
85.55410596,-0.134420471,5.731281738,8.054151306
85.57411596,-0.148491211,5.714366913,8.063881073
85.59412496,-0.141306152,5.720204773,8.050708466
85.61413496,-0.135168915,5.720803528,8.064330139
85.63414496,-0.139509888,5.723946991,8.046966248
85.65415496,-0.129780121,5.71122345,8.046966248
85.67416396,-0.126936035,5.723497925,8.058492279
85.69417396,-0.12049942,5.715265045,8.061635742
85.71417975,-0.121846619,5.727389832,8.069419556
85.73418975,-0.116757202,5.722749481,8.056246948
85.75419875,-0.132474518,5.731581116,8.073910217
85.77420875,-0.11705658,5.721252594,8.058941345
85.79421875,-0.126187592,5.726791077,8.065677338
85.81422875,-0.115709381,5.728587341,8.043074341
85.83423775,-0.139509888,5.725144501,8.055648193
85.85424775,-0.122595062,5.713169403,8.042176208
85.87425775,-0.14504837,5.715714111,8.061036987
85.89426775,-0.127385101,5.732030182,8.057594147
85.91427775,-0.141455841,5.725144501,8.065827026
85.93428675,-0.13217514,5.731730804,8.044571228
85.95429675,-0.126037903,5.716312866,8.072563019
85.97430675,-0.135617981,5.729335785,8.062084808
85.99431675,-0.116457825,5.714217224,8.069718933
86.01432575,-0.135468292,5.737418976,8.047115936
86.03433575,-0.106578369,5.719306641,8.062084808
86.05434575,-0.128582611,5.719606018,8.06537796
86.07435575,-0.112116852,5.721252594,8.046517181
86.09436575,-0.135019226,5.723797302,8.053402863
86.11437475,-0.109272766,5.722001038,8.046068115
86.13438475,-0.136815491,5.726641388,8.056696014
86.15439475,-0.116906891,5.72873703,8.044720917
86.17440475,-0.141156464,5.721402283,8.062084808
86.19441375,-0.133222961,5.735023956,8.05609726
86.21442375,-0.133672028,5.710624695,8.072862396
86.23443375,-0.12753479,5.731431427,8.059989166
86.25444375,-0.136815491,5.717360687,8.056696014
86.27445375,-0.13337265,5.727988586,8.057594147
86.29446275,-0.124541016,5.71466629,8.05489975
